lambda,time,mu1,mu2,cov11,cov12,cov22
-0.9,5.675675675675675,-1.2952588182720746,1.6688859497216573,0.0049673456845681025,-0.0023360033481474377,0.02687814577061649
-0.9,5.685685685685685,-1.295740741578206,1.668759259164257,0.004958984692808838,-0.0023799103501180433,0.02675372708552982
-0.9,5.6956956956956954,-1.29578914883024,1.6689514919395096,0.004868972260269016,-0.0023364498920857937,0.02695449833542244
-0.9,5.7057057057057055,-1.2956060081908354,1.668974707609657,0.0048292292455322326,-0.002370023148774623,0.026882838048001217
-0.9,5.7157157157157155,-1.2954912585411134,1.6691816773057384,0.0048439964470723355,-0.002381769395107856,0.0268095307033667
-0.9,5.7257257257257255,-1.2956496901766534,1.6688766545323033,0.004916034335338007,-0.0024081234302992353,0.026742067845803023
-0.9,5.7357357357357355,-1.2956947566644426,1.6690104296990929,0.00489005936749091,-0.002338098036482101,0.026787500245995716
-0.9,5.7457457457457455,-1.2957722975758468,1.6689243167740389,0.004865504438790616,-0.0024237298362539354,0.02676864618754099
-0.9,5.7557557557557555,-1.2957299335657895,1.6692038023111935,0.0049050135704135755,-0.002477600984627933,0.02665981083575454
-0.9,5.7657657657657655,-1.2956537294165187,1.6692992176960877,0.004905780620641232,-0.0025047445148105854,0.02658715935914446
-0.9,5.7757757757757755,-1.29563083632007,1.6695049924013448,0.00489938527994693,-0.0024740531356789246,0.02670800619491362
-0.9,5.7857857857857855,-1.2953785463665082,1.669636891049151,0.004905530491037738,-0.002486641075304483,0.026699781580859727
-0.9,5.7957957957957955,-1.2954911873575707,1.669199909057623,0.0048503786659748254,-0.002337511705554606,0.026606873359758483
-0.9,5.8058058058058055,-1.2956551690836178,1.6692745345606324,0.004873961283870672,-0.0022628658996363816,0.02667191313392206
-0.9,5.8158158158158155,-1.2955842373654318,1.6696235695577768,0.0048704573800257825,-0.0022568234691785092,0.026590537739968115
-0.9,5.8258258258258255,-1.2957924701176775,1.6701898392731047,0.004883927317312763,-0.0022188344391545363,0.026552851362107582
-0.9,5.8358358358358355,-1.2958012563998498,1.6700303228712943,0.004965909342836884,-0.00223329203969935,0.026567857209092653
-0.9,5.8458458458458455,-1.2957357911109775,1.670041201135561,0.005030450384914769,-0.0021982315931535806,0.0266457673209893
-0.9,5.8558558558558556,-1.2953153220171412,1.670061191981206,0.00511166250823179,-0.0022776120958026285,0.02665549319263344
-0.9,5.865865865865866,-1.2953231800317597,1.6704227363790072,0.0050847033781354365,-0.0022724510521240056,0.02655199144432869
-0.9,5.875875875875876,-1.2953646328430217,1.6704029749417255,0.005123582344403211,-0.0022751489764180027,0.026430893466519098
-0.9,5.885885885885886,-1.2954049119416464,1.6702196063843793,0.005113622633247717,-0.002270963116916944,0.026212456783939665
-0.9,5.895895895895896,-1.295213911442566,1.6706374637977184,0.005070009988828267,-0.002263412006112586,0.02630169607347611
-0.9,5.905905905905906,-1.2953235394470997,1.6704975414283427,0.00504834468266488,-0.0022768680339583245,0.026328964532734644
-0.9,5.915915915915916,-1.2953744022918896,1.6707589894546344,0.005059073271988514,-0.0023016545746856088,0.026328205598159172
-0.9,5.925925925925926,-1.2951460228722498,1.6707964280217242,0.005080616823601022,-0.002325260156071527,0.026255565360983432
-0.9,5.935935935935936,-1.2949514966451263,1.670892748242021,0.005063921273103812,-0.002326632243932306,0.02620992709370419
-0.9,5.945945945945946,-1.2946976948015985,1.6711792701192179,0.005020663044738601,-0.002295114678649239,0.026425683875313893
-0.9,5.955955955955956,-1.294587152375291,1.671683687261086,0.005022001947133181,-0.002296999276359544,0.026387341597492862
-0.9,5.965965965965966,-1.2943240243615437,1.6716024910641052,0.005065158349450965,-0.0023001568383046035,0.02645142938995415
-0.9,5.975975975975976,-1.294694799877651,1.6715854690297598,0.005051401729385112,-0.002400288442319829,0.0263763481817773
-0.9,5.985985985985986,-1.2946719589355449,1.6718804089898556,0.005068803758815082,-0.0024310828170968817,0.02634892941435316
-0.9,5.995995995995996,-1.294359032623402,1.6717624791935952,0.005016334224647195,-0.002511674507195065,0.02649469017232617
-0.9,6.006006006006006,-1.2942046931099893,1.6717290780310898,0.00505901126254138,-0.002563413045991883,0.02636340488126025
-0.9,6.016016016016016,-1.294008719934334,1.671701262442921,0.0051920816386006215,-0.002582023183020511,0.026425403615368853
-0.9,6.026026026026026,-1.2938588903279629,1.6716856311533392,0.005195610416988961,-0.002615216888708065,0.02656151645174222
-0.9,6.036036036036036,-1.2937753291613272,1.6722708775130566,0.005213755717805263,-0.0026341677168180374,0.026596212537334164
-0.9,6.046046046046046,-1.2939037269659768,1.6725087773472183,0.005112909568697092,-0.0026093149140658215,0.026557726059335176
-0.9,6.056056056056056,-1.293458230367039,1.6727940585852852,0.005160359685958751,-0.0026472861806382778,0.026611223395303044
-0.9,6.066066066066066,-1.293654103788917,1.6728936366491205,0.0051813114796211285,-0.002647795506552584,0.026631578458221197
-0.9,6.076076076076076,-1.2934235467349615,1.6735505476033172,0.005165450085153645,-0.0026664114703783158,0.02672051754217743
-0.9,6.086086086086086,-1.2935449509317989,1.673337601648997,0.005238576698349705,-0.0027071716787612234,0.026646277642947396
-0.9,6.096096096096096,-1.2936639165889607,1.673368168342813,0.005218602465356125,-0.002574791090630293,0.026605073162992713
-0.9,6.106106106106106,-1.2934992686134605,1.673501001061096,0.005265498230252001,-0.002595924863155091,0.026458975087489133
-0.9,6.116116116116116,-1.294003393549411,1.673255773845549,0.005350786216297848,-0.0025843276483103242,0.026344913043036433
-0.9,6.126126126126126,-1.2939298552790761,1.673096665170786,0.005272533215026032,-0.002572871754571578,0.0264295376600531
-0.9,6.136136136136136,-1.2941098411735124,1.6730849979808278,0.00521023332029657,-0.002580272967853437,0.026247960414160075
-0.9,6.146146146146146,-1.293887757692923,1.673058102930311,0.0051807403128209745,-0.0025876936582006037,0.02608885563477648
-0.9,6.156156156156156,-1.2938850643292588,1.6731384130133424,0.005222143233838803,-0.0025967309308446347,0.026035935693678482
-0.9,6.166166166166166,-1.294114362760305,1.6735002556655367,0.005216162469466509,-0.002613808882950568,0.026208323799753765
-0.9,6.176176176176176,-1.2947465262845366,1.6734099768252657,0.005231942863287344,-0.0027204174226782007,0.026209918788255647
-0.9,6.186186186186186,-1.295006734772475,1.673492000506584,0.005260259924441291,-0.00265288004661817,0.026103288607642102
-0.9,6.196196196196196,-1.2948722868174463,1.6732577808626612,0.0052384119548135955,-0.002696591791773115,0.02625578754761472
-0.9,6.206206206206206,-1.2945417478249446,1.6729692097817868,0.005239548145753315,-0.0026392499288677863,0.026007090104331033
-0.9,6.216216216216216,-1.2946253805098327,1.6731573077625315,0.005214232390163542,-0.002660175801585467,0.025992718792651106
-0.9,6.226226226226226,-1.2948223095109612,1.6733033977095642,0.005176880665102612,-0.0025716692422934717,0.026078543079566835
-0.9,6.236236236236236,-1.295342088306754,1.673185983593044,0.00517442342587366,-0.0025087585926668885,0.026007877002676972
-0.9,6.246246246246246,-1.2955848112118082,1.6733022958166475,0.005132117699351282,-0.002546658230538525,0.025947566085628742
-0.9,6.256256256256256,-1.2948100334268877,1.6737481046205147,0.00512404761930172,-0.0025437370395326106,0.025983214225065936
-0.9,6.266266266266266,-1.2947287687249318,1.673926524625909,0.005079132741395803,-0.002581829892302058,0.025841631951898883
-0.9,6.276276276276276,-1.2947284182648053,1.674030334817392,0.005106873616116409,-0.0026686915387055562,0.02598233617513667
-0.9,6.286286286286286,-1.2941433078061395,1.6743460433416928,0.005150144487441478,-0.002579096621770292,0.02619740112891222
-0.9,6.296296296296296,-1.2943513159858033,1.6743740365898145,0.005083356829258744,-0.0026622743615763,0.02622600859456013
-0.9,6.306306306306306,-1.2944805655571336,1.6743750349933744,0.005095285305998329,-0.0026519407045716473,0.02620797935670119
-0.9,6.316316316316316,-1.2950871812905969,1.6743832420871003,0.0050830042780951636,-0.0026749354205740997,0.026424725353183933
-0.9,6.326326326326326,-1.2953880742492743,1.6752378114838833,0.005081003553070878,-0.0026333524771433793,0.026354586503034103
-0.9,6.336336336336336,-1.2954735666400092,1.675189081869898,0.005029299217256826,-0.002631061927274042,0.026357433377322662
-0.9,6.346346346346346,-1.2953687186247733,1.675297421599615,0.005080789510610871,-0.0026137701553735743,0.026483664192286517
-0.9,6.356356356356356,-1.2956610511914313,1.674821627418805,0.005150157342527995,-0.002643955244649507,0.02641364663433984
-0.9,6.366366366366366,-1.2957783895937915,1.6744982706495652,0.0051242389144045076,-0.002608021739964366,0.026659615726147213
-0.9,6.376376376376376,-1.295651609964364,1.6745971676248321,0.005155485953439836,-0.0025912819860118906,0.026671854706140204
-0.9,6.386386386386386,-1.295179334584621,1.6744871425919161,0.0051116075916367515,-0.0026087595683526874,0.026781704321099727
-0.9,6.396396396396396,-1.2951810549854488,1.674648041767911,0.005159044631245935,-0.0025468056905134672,0.026657879588770736
-0.9,6.406406406406406,-1.2954686875338066,1.6748569813294583,0.005196744414446448,-0.0025671765211562362,0.026739318556334525
-0.9,6.416416416416417,-1.296263585232024,1.674618626651024,0.0052319329374099725,-0.0026091466612293674,0.026748846997989083
-0.9,6.426426426426427,-1.2960140659535122,1.6747608882665543,0.00530649462753712,-0.0025908946963524825,0.02659945037208841
-0.9,6.436436436436437,-1.2965432036778843,1.6750503140577009,0.0052670859119770255,-0.0025813638781692636,0.026662863142216574
-0.9,6.446446446446447,-1.296703215865405,1.6750449561114586,0.00525903578021695,-0.0025415744245759165,0.026617771352041568
-0.9,6.456456456456457,-1.2964759476951753,1.6750701621722048,0.0051796179921283336,-0.0025076742868274807,0.026672374987276905
-0.9,6.466466466466467,-1.2968085331661376,1.67483351634689,0.005178135153872645,-0.0025019518803666317,0.026563311429200487
-0.9,6.476476476476477,-1.2968817980180751,1.6742905851322645,0.005204890170475335,-0.002501175150952343,0.026682961518026238
-0.9,6.486486486486487,-1.2969169483237777,1.6740950400425005,0.005242758816136941,-0.002512812090882461,0.026848564415943733
-0.9,6.496496496496497,-1.296429067289929,1.6741929233849482,0.0052388955815202655,-0.0024288681457235203,0.026582812257382973
-0.9,6.506506506506507,-1.2963665006706744,1.6744767927396882,0.005223194969663713,-0.002488713430141492,0.02670943209233435
-0.9,6.516516516516517,-1.2956960188584705,1.6747025466017265,0.005239850920190612,-0.002430301862988042,0.02680826599081282
-0.9,6.526526526526527,-1.2961326278986163,1.6749887076892267,0.005226759430694631,-0.0024738401123052156,0.026809099741537903
-0.9,6.536536536536537,-1.2963036276636024,1.67493614145144,0.0051494747050564015,-0.0023778310667111257,0.026728771619883147
-0.9,6.546546546546547,-1.297147105299318,1.675118618700741,0.005133453029417415,-0.00238914888804561,0.026756156542116532
-0.9,6.556556556556557,-1.2971798653780002,1.6752116549326936,0.005096094391984606,-0.0023522391019040337,0.026776831700880323
-0.9,6.566566566566567,-1.297580506624013,1.6752478705424838,0.005128919260740966,-0.0023235173541608905,0.026678487663287953
-0.9,6.576576576576577,-1.2970468917119036,1.67508052411473,0.005175972333153059,-0.0024247575641409957,0.026676192010535338
-0.9,6.586586586586587,-1.297222932247136,1.6756596164883908,0.005086398870143342,-0.002359106145236567,0.02667975213421786
-0.9,6.596596596596597,-1.297619505864249,1.6760358548739336,0.005088073981697286,-0.0023345351882869602,0.026688763977662677
-0.9,6.606606606606607,-1.2976646049296228,1.6762785542216454,0.005060627955732168,-0.002152697030429225,0.02665631426303474
-0.9,6.616616616616617,-1.2974663818295495,1.6763311924217672,0.005050559768259389,-0.0021325199516352648,0.026618812715032764
-0.9,6.626626626626627,-1.297642465846494,1.6764315454691086,0.005012436089799652,-0.0021713855995738433,0.026547299153787937
